domain_length,entropy,num_subdomains,has_dnssec,has_ds_records,has_spf,has_dmarc,record_types_count,ttl_value,is_malicious,num_digits,num_hyphens,health_score
24,1.9520624610025012,3,0,0,0,0,7,86400,0,2,1,72.0
28,4.054782957912657,4,0,0,0,1,6,3600,0,9,1,85.0
47,4.474360703528376,3,0,0,0,0,3,86400,0,6,0,61.0
38,3.6805164931447125,0,0,1,1,0,6,3600,0,4,2,100.0
29,3.854309045474964,0,0,0,1,0,6,86400,0,9,1,90.0
33,4.48324580267662,1,0,0,1,1,6,86400,0,2,0,85.0
43,3.316443751577836,3,0,0,1,1,5,3600,0,1,0,82.0
35,2.423659146048748,1,1,0,0,1,5,300,0,5,0,100.0
47,4.012592502228167,2,0,0,1,0,1,86400,0,9,0,77.0
27,3.3434573325348937,0,1,0,1,0,4,300,0,0,1,100.0
48,3.2435862711628696,2,0,1,0,0,2,300,0,7,1,83.0
42,2.2609066665421147,4,0,0,0,0,1,300,0,4,1,59.0
24,3.76900280874866,0,0,0,0,0,3,300,0,4,2,68.0
27,1.7450018275802888,2,0,1,1,1,6,300,0,1,2,100.0
49,4.272861212383983,4,0,0,0,1,5,300,1,6,0,47.0
20,2.4774703823114543,2,0,0,1,0,6,86400,1,4,1,65.0
46,1.8833239583699712,4,0,0,0,0,5,300,0,7,0,64.0
12,2.8270995993072563,4,1,0,0,1,7,86400,0,4,1,100.0
25,1.6274097277695994,0,1,0,1,1,2,86400,0,8,2,100.0
5,3.5538785827948987,1,0,0,1,1,1,86400,1,4,0,47.0
12,4.208116531336069,4,1,1,0,0,1,3600,0,2,1,82.0
33,4.0117890214155265,4,0,0,1,0,3,300,0,1,1,73.0
36,1.8821084203436431,0,0,0,0,1,7,3600,0,4,1,87.0
42,1.8788134113231956,1,0,0,1,0,1,300,0,9,0,76.0
9,3.9403034469727922,3,0,0,1,1,1,3600,0,9,2,72.0
26,4.272762823809348,3,0,0,1,0,4,86400,0,4,1,83.0
38,2.8820094895004673,1,1,0,0,0,2,3600,0,5,0,89.0
5,2.996913350741298,2,0,0,0,1,6,86400,0,1,1,90.0
30,2.454786124157178,0,0,0,1,0,1,3600,1,4,0,57.0
47,4.182795354769242,1,1,0,0,1,3,300,0,0,2,98.0
14,3.434708715877068,3,0,1,1,0,6,300,0,2,1,100.0
34,2.3647547315021056,4,0,1,1,1,5,3600,0,2,0,100.0
22,2.396348613162755,3,0,0,0,0,7,3600,0,2,1,75.0
21,4.173600219190807,4,0,1,1,0,7,300,0,2,0,100.0
30,1.5409020717174644,0,0,0,0,0,1,3600,0,7,2,69.0
12,2.468179718179915,4,0,1,1,1,1,3600,1,0,2,72.0
44,3.1630700436491073,1,0,0,1,1,6,300,0,5,0,84.0
16,1.9446523862979739,4,1,0,1,0,5,86400,0,5,2,100.0
31,1.7762962625987693,2,1,1,0,0,4,300,0,0,1,87.0
12,3.9458289932716797,1,0,0,1,1,2,300,0,0,2,81.0
29,4.183213165945522,0,0,1,1,1,4,3600,0,2,1,100.0
8,3.9708192623945684,1,0,1,0,1,3,300,0,7,2,98.0
37,4.196363669212043,2,1,1,0,1,6,300,0,5,2,100.0
5,3.1593359131751146,0,0,0,0,0,1,3600,0,3,1,64.0
23,3.9367743629710255,3,0,0,1,0,4,3600,0,4,2,83.0
35,2.6521279151733013,2,1,0,1,0,2,86400,1,9,1,74.0
20,3.4988035844371153,0,1,1,1,1,3,300,0,2,1,100.0
18,4.466506594167493,4,0,0,1,0,7,86400,0,5,2,85.0
9,2.1771831715173824,1,0,0,0,0,4,86400,0,5,2,73.0
45,2.6696992388732417,0,0,0,0,1,1,86400,1,5,1,52.0
30,2.9401421319302568,1,0,0,0,0,2,86400,0,8,0,74.0
32,1.9140464610601553,4,0,0,0,1,1,300,0,9,2,71.0
6,1.7431158313951705,0,0,0,1,1,1,300,0,7,2,76.0
10,3.989168598964873,3,0,1,1,1,3,300,0,5,0,98.0
13,4.430383118482759,2,0,0,1,0,2,86400,0,1,0,84.0
37,2.714175191488976,0,0,1,0,0,5,3600,0,3,2,95.0
45,1.7629495085839597,4,0,0,1,1,7,300,0,5,2,79.0
29,1.6974352820717296,0,0,0,1,0,1,86400,0,8,2,84.0
17,4.173954619080896,1,1,0,0,0,2,86400,0,1,0,89.0
13,2.8914427491830397,0,0,0,1,1,1,86400,0,5,2,87.0
17,2.4600819496871758,3,0,0,0,0,4,86400,0,9,0,73.0
35,2.9293838137181987,0,0,1,1,1,4,86400,0,9,0,100.0
45,2.454912284077042,2,0,0,1,1,2,86400,0,9,1,84.0
15,2.9671073259228598,0,0,0,1,0,7,300,0,6,0,92.0
8,4.078669190753811,1,1,0,0,0,3,3600,0,7,1,86.0
38,3.276904113186287,0,0,0,0,0,5,300,0,8,0,69.0
42,3.583961318430526,3,1,0,0,0,4,300,0,4,0,80.0
8,2.59401202870301,4,0,0,1,1,3,86400,0,8,1,81.0
42,3.7155176355315565,0,0,0,1,0,5,300,0,8,1,82.0
23,3.499851254638117,0,1,1,0,0,4,3600,1,6,1,65.0
10,1.8586859932561692,2,0,0,1,1,5,3600,0,1,1,92.0
38,3.217928559346754,3,0,0,0,0,6,86400,0,7,1,67.0
22,2.270230488929274,4,0,0,0,0,1,3600,0,4,1,67.0
17,3.9122870089007784,1,0,1,1,1,2,86400,0,7,1,100.0
45,2.7778131254008183,0,1,0,1,0,4,3600,0,1,0,100.0
27,4.484052495589461,4,1,1,0,1,4,3600,0,6,0,100.0
23,1.7775013138168914,1,1,0,0,1,1,300,0,4,1,100.0
49,3.841043588220476,3,0,0,0,1,4,3600,0,3,2,78.0
15,3.5211052006264696,3,0,0,0,1,4,86400,0,9,1,83.0
5,3.8024964917721165,4,0,1,1,0,6,3600,0,5,2,100.0
28,2.422589386471369,1,1,0,1,1,4,3600,0,4,0,100.0
11,2.9761634681472016,3,0,1,0,1,4,300,0,5,0,100.0
29,3.8895255591711253,4,0,0,0,0,4,86400,0,8,2,68.0
25,2.197623994862565,3,1,1,1,0,3,86400,0,0,0,100.0
19,2.178099590365956,3,0,0,1,1,4,86400,0,0,1,88.0
5,3.153152859884797,3,0,0,1,0,1,300,0,5,2,71.0
16,3.070690738589567,2,1,0,0,1,6,3600,0,1,2,100.0
11,2.3467874112387985,1,0,0,1,1,4,86400,0,7,0,93.0
19,2.3942269515744683,4,0,0,0,0,5,3600,0,6,2,75.0
25,2.3335354896196963,4,0,0,1,0,6,3600,0,5,2,90.0
23,3.814536185995463,1,0,0,1,0,6,3600,0,3,2,90.0
33,3.4557025966873818,1,1,0,0,0,5,300,0,8,0,89.0
29,3.997251550230758,1,0,0,0,0,1,3600,0,6,2,67.0
37,4.426419084942065,1,0,0,0,1,3,300,0,6,2,78.0
36,2.922492888815959,0,0,0,0,1,7,300,0,4,1,87.0
39,1.7000816442163464,4,1,0,0,1,7,300,0,0,1,99.0
48,1.6442769312361063,0,0,0,1,1,1,86400,1,1,2,49.0
42,2.386995117814857,3,0,0,0,0,3,300,0,7,0,63.0
30,4.297633768057352,3,0,1,1,1,2,86400,0,4,2,99.0
15,3.0696391649126245,4,0,1,1,0,5,300,0,1,0,100.0
39,2.3153595482403873,3,0,0,1,0,6,300,0,4,1,82.0
12,2.6975003835330584,1,0,0,1,0,6,300,1,7,1,62.0
18,3.2957853222140123,0,0,0,0,0,6,300,0,3,2,74.0
14,3.4588489744135265,1,0,0,0,0,5,3600,0,2,0,77.0
6,1.9617585293487152,3,1,0,0,0,5,3600,0,4,0,87.0
13,4.431095029635528,0,0,0,1,0,7,300,0,6,0,87.0
7,3.1343166809483662,1,0,0,0,1,7,3600,0,1,2,87.0
25,1.907064953376838,4,0,0,0,0,7,86400,1,0,0,42.0
30,4.180905760038401,1,1,0,0,1,3,3600,0,4,1,100.0
12,1.7239152932382864,3,1,0,1,0,6,3600,0,6,0,100.0
6,4.223206299532539,0,0,0,0,0,1,3600,0,7,0,62.0
10,4.489696968866947,4,1,0,0,0,3,300,0,7,2,83.0
32,3.601295397469512,0,0,0,0,0,6,86400,0,9,2,70.0
33,3.8113416632219694,4,0,1,1,1,5,300,0,8,2,97.0
30,2.511908509402459,0,0,1,1,0,5,86400,0,0,2,100.0
29,4.324730558201802,3,1,0,0,0,5,300,0,6,2,87.0
16,3.089141898325103,4,0,0,1,0,6,3600,0,9,0,87.0
9,3.6971653397926647,2,1,0,0,0,7,86400,0,7,0,90.0
38,4.272323147733839,0,0,0,0,1,5,3600,0,5,2,85.0
41,4.4255399279265255,0,0,0,0,0,2,86400,0,9,2,64.0
19,3.999613069790023,1,0,0,1,0,5,86400,0,3,0,90.0
48,2.40905252094609,4,1,0,1,0,6,300,0,6,2,100.0
40,4.399642549656248,2,0,0,0,0,7,300,0,2,1,67.0
19,3.3843585937307155,3,0,1,1,0,3,3600,0,1,0,100.0
47,4.29192742905588,1,0,1,0,0,5,3600,0,5,1,90.0
27,3.5283150774430556,2,1,0,1,0,7,86400,0,1,0,100.0
10,2.4217168855431614,4,0,0,1,1,7,86400,0,5,0,90.0
48,2.6100735724284476,2,0,0,1,1,4,300,1,9,0,55.0
47,3.1514153313088213,0,0,0,1,0,2,300,0,2,0,78.0
49,3.870044524679646,0,1,0,1,0,6,300,0,1,0,100.0
25,2.453947654021005,1,1,1,1,0,5,300,0,7,0,100.0
27,3.2391934984025763,4,1,0,1,1,4,300,0,3,0,100.0
47,2.5368749807292046,4,0,1,0,0,6,86400,0,3,2,90.0
20,3.9473082139053215,2,0,0,0,1,3,86400,1,6,2,56.0
19,2.900184281303851,1,1,1,0,0,2,3600,0,7,2,94.0
29,1.7301684805586557,4,0,0,1,0,7,86400,0,8,1,87.0
40,1.9981575644446092,0,0,0,0,1,5,300,0,9,0,84.0
15,1.6833140028588969,2,0,0,1,0,3,86400,0,7,2,88.0
19,2.9979088380429757,3,1,0,0,0,6,86400,0,3,2,95.0
8,1.8190118920446814,0,0,0,1,0,4,86400,0,1,2,85.0
25,1.8424199079288963,1,0,0,0,0,6,3600,0,9,0,77.0
17,4.323144780115131,4,1,0,1,1,6,3600,0,4,0,100.0
26,4.117965216528166,0,0,0,0,1,2,86400,0,6,1,84.0
23,2.856259790434098,3,0,0,1,0,5,86400,0,1,1,90.0
38,4.457415962550617,3,1,0,0,0,3,300,0,3,0,78.0
18,1.5005595845119895,1,1,0,0,0,2,3600,1,5,1,61.0
8,3.3419383688201814,0,1,0,1,1,4,300,0,7,2,100.0
31,3.34928453211561,2,0,0,0,0,7,300,0,9,1,69.0
33,2.8723291676096645,0,0,0,0,0,5,86400,0,5,2,75.0
32,2.6908439188028783,3,1,0,0,0,7,86400,0,5,1,90.0
39,2.866149406441823,1,0,0,1,0,2,86400,0,5,2,84.0
12,2.7448813082390413,1,1,0,0,1,4,300,0,3,1,100.0
20,3.691477432446898,2,1,1,1,1,4,300,0,2,1,100.0
46,1.906066304919852,1,0,0,0,0,3,300,0,0,0,65.0
40,2.0929176617733907,1,1,0,0,1,6,86400,0,1,0,100.0
34,2.041554685177271,1,1,0,1,0,4,86400,0,1,2,100.0
22,2.2874117553637934,1,0,1,0,0,4,86400,0,9,0,98.0
6,3.07577525634475,1,0,0,1,0,6,300,0,6,2,84.0
17,1.833626242014656,3,0,0,0,0,1,300,0,5,0,61.0
8,4.104507885979512,0,0,0,0,1,4,3600,0,7,0,83.0
30,2.392084593925417,4,0,0,1,1,5,86400,1,8,2,60.0
29,1.9876139624061235,1,0,0,1,0,7,300,0,4,1,89.0
34,3.5268639287947297,4,1,0,1,0,7,3600,0,2,2,100.0
15,1.6142589017979578,4,1,0,1,0,2,300,1,3,2,68.0
11,3.3599056946224923,3,0,1,0,1,6,300,0,7,2,100.0
35,3.5945952920294992,1,0,0,0,1,6,86400,0,2,0,85.0
48,2.1447495941601575,4,0,0,0,0,6,3600,0,1,0,70.0
14,1.6258922203309027,1,1,0,1,1,5,300,0,6,0,100.0
43,2.5909360767583487,2,0,0,1,1,6,3600,0,3,2,90.0
17,1.7957826907258094,2,0,1,0,0,5,3600,1,7,1,67.0
35,1.8494335490200111,2,1,1,0,0,7,86400,0,0,1,92.0
11,2.2627836943345936,4,0,1,0,1,3,3600,1,7,2,76.0
46,2.3864037738802777,2,1,1,1,0,1,86400,0,4,2,100.0
46,3.089911023064262,3,1,0,1,0,6,86400,0,1,1,100.0
40,3.5351756565090393,3,1,0,0,0,7,86400,0,0,0,85.0
24,3.2783128226105545,4,0,0,0,0,1,3600,1,5,2,34.0
8,1.9450810118685504,1,0,0,0,1,7,300,0,8,1,84.0
11,2.016258097357879,0,1,1,1,0,6,86400,0,8,1,100.0
5,4.1363077493787435,1,0,0,1,0,5,300,0,8,1,82.0
48,3.175056945192341,1,0,0,0,0,7,3600,0,3,0,72.0
49,4.109813498693067,1,0,1,1,1,2,300,0,5,1,96.0
46,2.614639533959623,1,0,0,1,0,1,300,0,9,1,79.0
17,3.3432000222939715,0,0,1,0,0,1,86400,0,5,1,89.0
26,3.0709902481638323,2,0,0,1,0,5,86400,1,4,2,62.0
25,2.4573704694613876,1,0,0,0,1,1,86400,0,1,2,87.0
26,2.909746116100786,3,0,0,1,1,3,3600,0,6,2,86.0
32,3.0074726304807964,4,0,0,0,1,5,300,0,0,1,79.0
13,2.102312924270036,4,0,0,0,0,1,3600,1,5,1,37.0
30,2.4450311171301946,3,0,0,1,1,1,3600,0,4,0,82.0
13,3.874229251520927,1,0,1,1,0,1,3600,0,4,1,100.0
19,4.247364718362381,0,0,0,0,1,5,3600,0,7,0,90.0
14,2.5793822806358984,2,0,0,1,0,2,86400,0,8,1,89.0
28,2.4209168466270548,4,0,0,0,1,4,300,1,6,0,55.0
46,2.0855914937156474,2,0,1,0,0,7,86400,1,9,2,65.0
12,3.5354735059517437,0,0,0,1,1,6,86400,0,7,1,90.0
28,2.4692991049990116,4,0,0,0,1,7,3600,0,1,0,90.0
20,4.463248617297566,2,1,0,0,0,1,86400,0,1,2,87.0
30,2.4770544061918596,0,0,0,1,1,7,300,0,7,2,92.0
31,2.6824081403478846,2,1,1,0,0,4,3600,0,5,1,93.0
41,3.310002588636104,1,0,0,1,1,4,86400,0,7,0,85.0
8,3.905052879573915,0,1,0,0,1,1,3600,0,8,0,97.0
28,2.908555996036901,2,0,1,1,1,1,300,1,8,0,74.0
23,2.767968101366875,1,0,0,0,0,6,3600,0,5,2,80.0
40,4.486913500784425,1,0,1,0,0,4,86400,0,7,0,88.0
43,1.5314809234198332,0,0,0,1,1,2,86400,0,1,2,81.0
14,4.185195866553737,3,0,0,1,1,4,300,0,7,0,80.0
29,1.9474224778192122,4,0,0,1,0,2,300,0,2,2,78.0
22,3.8577758286267403,0,0,1,0,0,7,3600,0,0,1,95.0
23,3.353794679538894,1,0,0,1,0,3,86400,0,6,2,88.0
40,2.525541856494276,1,1,0,0,1,2,300,0,0,0,100.0
14,4.121624866563055,0,0,0,1,1,6,300,0,0,2,87.0
37,1.5387216839429758,3,1,0,1,0,5,86400,1,0,0,72.0
9,2.1800719562247712,4,0,0,0,0,7,300,0,3,1,67.0
39,3.2006783887486083,2,0,0,1,0,1,300,1,3,2,46.0
48,2.554626780149094,0,0,0,0,0,3,86400,1,9,1,41.0
38,3.331132485954983,4,0,0,1,1,4,300,1,5,2,47.0
37,1.5723305802260006,4,0,0,1,0,2,86400,1,9,2,46.0
25,1.8493767914451376,1,0,1,0,1,3,86400,0,2,1,100.0
21,1.8812887206553177,2,0,0,1,1,7,3600,1,9,1,62.0
26,2.0678509377480285,0,1,0,0,0,5,86400,0,5,2,100.0
41,2.8779943224016282,1,0,1,1,0,2,300,0,6,2,100.0
19,3.7563860986307134,1,1,0,0,1,6,3600,0,0,2,100.0
39,4.216616513786703,3,1,0,1,0,4,3600,0,5,1,98.0
32,4.006117590852738,4,1,0,0,1,4,300,0,9,0,95.0
11,2.090663615327051,0,0,0,0,0,2,3600,0,0,1,74.0
36,2.8234516566918972,0,0,0,1,1,5,300,0,6,2,87.0
15,2.098234793275605,0,0,0,0,0,1,3600,0,9,2,72.0
14,2.2934154500015724,1,0,0,0,0,1,300,0,4,1,69.0
13,3.0106409445356586,3,0,0,1,0,4,86400,0,9,2,85.0
18,1.7043270741705676,2,0,0,1,1,7,86400,0,3,2,92.0
17,2.15452298877982,1,0,1,1,1,7,3600,0,0,2,100.0
29,4.306134483921352,2,0,1,0,0,5,3600,0,8,2,95.0
6,2.898348877975467,3,1,0,1,0,4,86400,0,6,2,100.0
39,2.836159577933617,4,0,0,0,0,1,300,0,1,0,59.0
11,1.5437014642538367,0,0,0,1,0,4,3600,0,3,1,90.0
25,2.2421992411750375,2,1,1,1,1,2,86400,0,3,1,100.0
22,4.098877307946544,1,0,0,1,0,7,3600,0,7,1,90.0
7,1.9938852847760062,2,0,0,0,1,7,86400,0,1,0,87.0
46,2.745374818604163,4,1,0,1,1,6,86400,1,4,0,75.0
43,1.5429927176010039,0,0,0,1,0,2,86400,0,9,1,81.0
45,2.9350064450116675,2,0,0,1,1,6,300,0,7,1,87.0
15,1.5630633201786515,4,0,0,0,0,5,3600,0,5,1,72.0
43,3.9588286591973993,1,0,0,1,0,1,300,0,3,2,74.0
28,3.9745613024613107,3,0,0,1,1,5,300,1,4,0,52.0
23,3.8632265649071096,1,0,0,0,0,5,86400,0,1,0,75.0
8,2.3500922066733545,0,0,0,0,0,1,300,0,4,2,64.0
30,4.011711654665454,1,0,0,0,1,3,3600,0,2,0,86.0
42,3.128994397815808,1,1,0,0,1,3,3600,0,2,1,100.0
46,2.6214243266010073,1,0,0,0,0,4,86400,0,6,0,73.0
36,3.3759898791126988,1,1,1,0,1,3,86400,0,2,2,100.0
43,1.5370231381811221,0,0,1,1,0,2,3600,0,3,1,100.0
49,1.9288826328022566,4,1,0,1,1,7,3600,1,6,0,72.0
40,3.7268806145107884,2,0,0,0,0,6,86400,0,2,1,70.0
44,2.232484826148459,3,0,1,1,1,7,300,0,9,0,100.0
41,3.294027351986249,2,0,0,1,1,5,3600,0,9,1,87.0
37,2.655307808469089,2,1,0,0,0,7,86400,0,1,2,95.0
40,4.064417336397785,3,0,0,0,1,4,86400,0,9,2,78.0
7,4.357245917989931,0,0,0,1,1,5,3600,0,6,0,85.0
13,4.150694185110571,3,0,1,1,1,1,86400,0,4,0,97.0
12,2.31185998408079,0,1,0,1,0,7,3600,0,0,1,100.0
37,2.082488607138247,2,0,0,1,0,3,86400,0,9,2,86.0
10,2.9233046808622047,0,0,0,0,1,1,86400,0,7,1,87.0
45,1.522002452508541,4,0,0,1,0,4,300,0,2,2,77.0
43,1.5774281785895452,3,0,0,0,1,6,86400,0,6,1,82.0
8,3.1598719188690003,4,1,0,0,0,2,3600,0,5,1,81.0
17,3.061348212495858,2,1,0,0,0,3,3600,0,9,1,93.0
6,4.483745967105779,3,0,1,0,0,1,300,1,5,0,44.0
9,2.1055255060912743,2,0,1,1,1,6,3600,0,7,2,100.0
48,2.2743117874814054,4,1,1,1,1,7,86400,0,3,0,100.0
31,1.84062192697886,2,0,0,1,0,3,300,0,3,0,80.0
36,4.252629028961234,3,1,1,0,1,5,3600,0,2,1,100.0
25,3.8334337333753523,3,0,0,1,0,2,86400,1,0,2,49.0
12,3.967017334370542,2,0,0,1,1,7,300,0,9,0,87.0
42,4.208291363893526,3,0,0,0,0,6,86400,0,2,1,65.0
12,3.0746999601775147,3,0,0,1,1,3,3600,0,0,2,83.0
7,2.853579574352171,2,1,0,1,0,7,3600,0,5,2,100.0
48,2.4911744209968494,4,0,0,0,1,2,3600,0,7,0,79.0
7,3.2676438430435666,3,1,0,1,0,6,3600,0,2,1,100.0
26,2.8628351903694673,3,0,0,1,0,5,300,0,3,0,87.0
10,2.854696759816725,3,1,0,1,0,5,3600,1,4,2,80.0
6,4.310783591193417,3,0,0,1,1,1,300,0,6,0,69.0
27,4.45209454283739,2,1,1,0,0,4,300,0,5,1,90.0
48,3.8894531679887425,4,0,0,1,1,1,86400,0,1,2,72.0
6,3.770274270740785,4,1,0,1,0,2,3600,0,6,1,94.0
42,3.541674485337304,0,0,0,0,0,1,86400,0,7,1,62.0
21,1.9982245570005412,3,0,1,0,0,6,86400,0,0,2,92.0
39,1.6773174626269636,3,1,0,1,1,3,86400,1,5,1,68.0
38,3.572178945339789,0,0,0,0,1,6,86400,0,8,1,85.0
27,3.6863586667697277,4,0,1,1,1,1,86400,0,6,1,97.0
34,1.6409189732944194,1,0,0,1,1,4,3600,0,4,2,85.0
12,4.284155250686545,1,0,0,0,0,6,86400,0,9,1,75.0
26,1.7734219183340327,4,0,0,0,1,6,300,0,9,0,84.0
48,2.3577016013136074,3,0,0,0,0,6,300,0,8,0,67.0
40,3.517169438396113,1,0,0,1,1,4,3600,0,1,1,83.0
9,2.0096177832134288,2,0,0,1,0,6,300,0,6,0,87.0
17,1.6662476653267333,2,0,0,1,1,2,86400,0,8,0,86.0
33,2.4934394674924496,0,1,0,0,0,5,300,1,1,2,62.0
35,3.7979147245655374,4,0,0,1,0,4,86400,0,9,1,78.0
20,2.741036036955781,4,0,0,1,0,2,3600,0,5,2,84.0
46,3.458918765723818,1,0,0,0,0,4,300,0,8,1,67.0
34,3.23885729168441,3,0,0,1,0,4,300,0,2,0,77.0
20,1.5666554460767412,4,0,0,0,1,5,300,0,7,2,84.0
16,4.46561996113712,1,0,0,1,1,3,3600,0,4,2,86.0
21,1.6242842664581634,1,0,0,0,0,2,3600,0,6,0,71.0
20,4.403408212945455,4,0,0,0,0,4,300,0,2,0,65.0
16,3.1495925350931944,1,0,0,1,0,7,3600,0,7,1,92.0
12,4.389477081195199,0,1,1,1,1,4,86400,0,1,1,100.0
24,1.8442607982415065,0,0,0,0,0,1,3600,0,7,0,69.0
7,2.9712255575565396,4,0,0,1,0,6,300,0,1,0,82.0
20,2.008512275598176,3,0,0,1,0,3,86400,0,6,2,86.0
34,1.6529246310673273,0,1,0,0,0,5,300,1,1,2,59.0
49,3.352587345186935,0,1,0,1,0,7,300,0,6,1,100.0
27,2.1233502628850744,4,1,0,1,0,2,300,0,0,2,100.0
32,3.2630910548626377,2,0,0,1,0,4,3600,0,5,0,85.0
44,1.837093445846957,1,0,0,0,0,6,300,0,9,0,69.0
9,2.4959594142981083,0,0,0,1,0,2,86400,0,6,0,84.0
24,3.8448976741597414,2,1,0,1,1,5,86400,0,3,0,100.0
44,2.811154565526563,3,1,0,1,0,3,86400,0,0,1,100.0
48,3.383236244692009,2,0,0,0,0,1,300,1,5,0,31.0
5,3.442373822236638,4,0,1,1,0,3,86400,0,3,0,98.0
34,4.031265131961881,3,0,0,0,1,1,86400,0,2,0,72.0
25,2.474768383219924,3,0,0,1,1,2,86400,1,3,0,54.0
24,3.5618866877475526,2,0,1,1,1,3,86400,0,5,1,100.0
10,4.384847421138497,4,0,0,0,0,3,3600,0,4,1,66.0
26,3.690730003073604,0,0,0,0,0,3,300,0,1,2,68.0
22,2.9696114301532335,2,0,1,1,0,5,300,0,1,1,100.0
12,3.3921523334757877,0,0,0,1,0,2,86400,0,2,1,86.0
43,3.7190486932893245,2,0,0,0,0,7,300,0,5,1,67.0
36,3.3368272970816175,0,0,0,1,1,1,86400,0,0,2,79.0
37,1.5500274404695173,2,0,0,1,1,3,86400,0,6,0,83.0
20,2.0843204930616777,3,1,1,1,0,2,86400,0,7,2,100.0
16,3.931404651646398,1,1,0,1,0,7,300,0,6,0,100.0
42,2.317951941937454,3,0,1,0,0,6,3600,0,2,1,90.0
38,3.694686358683402,0,0,0,1,0,5,300,0,5,0,82.0
18,2.616360645725096,4,0,0,0,1,5,300,0,3,2,87.0
40,3.0656529844738296,3,0,0,0,0,6,3600,0,4,0,67.0
37,1.703919899458211,1,1,0,0,1,2,300,0,2,0,98.0
27,2.043676683149129,0,1,0,1,0,1,3600,0,4,1,100.0
49,4.3715908905577034,3,0,0,1,0,2,86400,0,5,0,74.0
6,4.1704141603407425,2,1,1,0,0,2,3600,0,7,0,84.0
45,3.4568253326971505,4,1,1,1,1,4,86400,0,5,1,100.0
25,2.8789337921572122,0,1,0,1,0,7,3600,1,8,2,85.0
6,3.5272838786856715,3,0,0,1,0,5,86400,0,9,1,80.0
31,3.355830867281817,0,0,1,1,0,1,300,0,9,0,96.0
13,3.2056567668138363,2,0,0,0,0,4,3600,0,9,1,75.0
5,1.6775312155906255,1,0,0,0,0,6,300,0,9,1,69.0
15,3.3984078319845206,3,0,1,1,0,2,86400,1,3,0,71.0
7,3.806760133713505,0,1,0,0,1,6,3600,1,1,2,75.0
27,4.482244963936727,0,0,0,0,1,5,3600,0,8,1,90.0
30,1.533235657782929,0,1,0,1,0,4,3600,0,2,2,100.0
8,3.6905203599320298,1,0,0,1,1,7,300,0,6,1,82.0
22,3.2153679478079416,0,0,0,1,0,4,86400,0,3,0,90.0
10,2.80215652824287,4,1,0,0,1,1,300,0,0,0,99.0
39,1.8827105237141126,4,0,1,0,0,7,3600,0,7,1,87.0
26,2.7272554459046288,0,0,0,1,0,2,86400,0,3,1,89.0
47,2.563131548958406,4,1,0,0,0,1,86400,0,5,1,82.0
19,2.4084896669362266,3,1,0,0,1,4,300,0,6,0,100.0
26,3.692638869966623,4,0,1,0,0,7,300,0,7,1,87.0
41,3.602176563852791,0,1,1,1,0,4,3600,0,9,0,100.0
46,3.267060272942735,2,0,1,0,0,1,3600,0,1,1,84.0
16,4.315994439880116,3,1,0,0,0,4,3600,0,8,0,88.0
46,2.5495631525425635,1,1,1,0,1,7,3600,0,9,1,100.0
42,2.2314058131305385,0,0,0,0,0,3,86400,0,2,2,71.0
22,3.4677099392951987,1,0,0,0,1,5,3600,0,0,2,92.0
49,2.0964421828122086,2,0,0,1,0,2,3600,0,1,0,84.0
39,2.445031521550274,1,0,0,1,0,5,3600,0,7,1,90.0
34,2.1738073202246544,0,1,1,0,1,2,300,0,9,2,100.0
28,1.7074607031555038,0,0,0,0,1,7,300,0,5,1,89.0
46,3.9824962249070204,2,1,0,0,0,4,300,0,0,1,85.0
34,2.2636216287649837,0,1,0,0,0,7,3600,0,8,1,95.0
18,2.919082510029062,2,1,0,0,1,1,86400,0,6,2,100.0
10,1.629945819762936,2,1,0,0,0,1,3600,0,9,0,89.0
7,3.5980183987579295,0,0,0,0,1,4,300,0,2,2,80.0
20,2.4916830069188727,4,0,0,1,0,2,300,1,6,0,51.0
11,3.73421018348763,2,0,0,0,1,4,3600,0,5,2,88.0
18,2.7372091814035984,0,0,1,1,0,2,86400,0,2,1,100.0
13,2.087266819216874,4,0,1,0,0,4,86400,0,7,1,93.0
19,3.039525246846108,2,0,1,0,0,4,86400,0,0,1,95.0
25,1.8915136789123195,4,0,1,1,1,4,300,0,4,2,100.0
39,2.8216174796189843,3,1,0,0,1,1,300,1,7,2,64.0
6,2.4519164322614597,3,1,1,0,0,2,86400,0,2,0,84.0
31,4.2358787525989,4,0,0,1,0,6,3600,0,9,2,80.0
6,1.6827861651621598,2,0,0,1,0,4,86400,0,5,0,85.0
39,3.582052242317226,0,0,0,0,0,5,3600,0,9,2,70.0
22,2.0482534979623077,1,0,1,0,0,5,300,1,1,1,67.0
18,2.4571352229967194,0,1,0,1,0,7,300,0,8,2,100.0
24,2.746542189186198,1,0,0,1,0,7,300,0,1,1,92.0
22,4.2240452681249225,1,1,0,0,0,1,86400,0,4,2,87.0
14,2.2277347982214755,2,0,0,0,1,3,86400,1,2,0,61.0
29,1.7739264076340107,4,0,1,1,0,6,300,0,9,2,100.0
6,2.456068811971571,0,0,0,0,0,1,300,0,8,1,64.0
29,1.8140279116066,4,0,0,0,0,3,300,0,8,2,65.0
37,1.8857894578816574,3,0,1,1,1,1,86400,0,6,0,94.0
40,3.22155179392508,2,1,0,0,1,7,86400,0,9,0,100.0
35,1.68270579929848,2,1,0,1,1,5,300,0,4,0,100.0
